Gamma Time,Request Time,Receive Time,Response Time
0.15917490163262202,0.15939712524414062,0.15953946113586426,1.1854071617126465
0.4103610542257896,0.41051149368286133,2.2885305881500244,3.30407977104187
0.5950056833866034,0.5952513217926025,3.405181646347046,3.471475124359131
0.7524459138500575,0.7526414394378662,3.572514057159424,3.634645700454712
0.8626556120691574,0.8628251552581787,3.7357125282287598,3.802736759185791
1.0702874710578794,1.0705537796020508,3.903942823410034,3.9761061668395996
1.1853913108916072,1.1855978965759277,4.077101707458496,4.142390966415405
1.6300961934981386,1.6306028366088867,4.243243455886841,4.297031402587891
2.2930786299089014,2.2937841415405273,4.3980042934417725,4.463007688522339
2.3897990500893522,2.38995623588562,4.564103841781616,4.629241228103638
2.703578278083186,2.7039377689361572,4.730385780334473,4.79184627532959
2.8541130999905038,2.8543214797973633,4.892926931381226,4.95914888381958
3.0219996693382685,3.0222253799438477,5.0603187084198,5.132344007492065
3.5416505001233567,3.5422275066375732,5.233496904373169,5.301670551300049
3.556387571105926,3.5564825534820557,5.40265417098999,5.463040590286255
3.574619776929726,3.574712038040161,5.5639684200286865,5.632407188415527
3.578704894266571,3.578810691833496,5.733336925506592,5.793402433395386
3.9362024301895486,3.936605930328369,5.894291162490845,5.953033924102783
4.237359276562592,4.237717866897583,6.054056167602539,6.113865613937378
4.645422132751702,4.645870208740234,6.214705944061279,6.274092197418213
5.414466500385072,5.415294647216797,6.375024795532227,6.433375120162964
5.735514412175101,5.735619306564331,6.534457445144653,6.59527063369751
5.859300303897695,5.8594810962677,6.696410894393921,6.754251718521118
6.162607499273725,6.162968158721924,6.855247974395752,6.915808200836182
6.187782381639834,6.187872409820557,7.016788959503174,7.074778079986572
6.392068758918248,6.392330646514893,7.175873756408691,7.236552715301514
6.4230146954637775,6.423124551773071,7.337448358535767,7.414763927459717
7.001898785402083,7.002072334289551,7.51582145690918,7.577383756637573
7.149464241064295,7.149673223495483,7.678148984909058,7.745624780654907
7.256577384724446,7.256721258163452,7.846690893173218,7.908399820327759
7.318033455342537,7.318153619766235,8.00933313369751,8.065055131912231
7.615684423087884,7.616024732589722,8.166009187698364,8.227707624435425
7.737500906348501,7.737663507461548,8.328777551651001,8.39655327796936
7.905567847722024,7.9057958126068115,8.497543334960938,8.568857908248901
7.9093615620545,7.9094483852386475,8.669775009155273,8.727510929107666
8.101637747893472,8.101885318756104,8.828507661819458,8.890779495239258
8.291037083462227,8.291270971298218,8.991798400878906,9.047971725463867
8.482946678008075,8.483181238174438,9.148953676223755,9.211185455322266
9.05852969375628,9.059146165847778,9.31241774559021,9.378607273101807
9.287557485486355,9.287830114364624,9.479428052902222,9.551664113998413
9.376661184032603,9.37679386138916,9.65257978439331,9.709091901779175
9.4915676657841,9.491618394851685,9.810018539428711,9.8749520778656
9.730789226010774,9.73108434677124,9.97583818435669,10.028635740280151
9.743212285195836,9.743319272994995,10.129560232162476,10.205137491226196
9.962994781207444,9.963274955749512,10.306031465530396,10.369266748428345
10.18511426786632,10.185380935668945,10.470355033874512,10.53568959236145
10.232355608933121,10.232441186904907,10.636574983596802,10.69085431098938
10.259961346459612,10.260070085525513,10.79180097579956,10.856733560562134
10.335753739686908,10.335871696472168,10.95764946937561,11.010884761810303
10.426174150956184,10.426324367523193,11.111998558044434,11.178500413894653
10.595059707086365,10.5952730178833,11.279499292373657,11.33020567893982
10.710524569272284,10.710696697235107,11.431445121765137,11.490652561187744
11.601424045394094,11.60237169265747,11.602506399154663,11.660420179367065
11.622951067901152,11.623061180114746,11.76121187210083,11.831075668334961
11.669811371027743,11.669906377792358,11.932273387908936,11.989683389663696
11.704994081714663,11.705103635787964,12.090781927108765,12.151862621307373
11.916742626695946,11.91700005531311,12.252853155136108,12.309229850769043
11.9751587336774,11.975261211395264,12.410168886184692,12.472582340240479
12.100747049892238,12.10091519355774,12.573655605316162,12.640480995178223
12.15680245263281,12.156902074813843,12.741317510604858,12.81337285041809
12.19142794318745,12.19153380393982,12.914515256881714,12.981195449829102
12.21481902559568,12.214926958084106,13.082352876663208,13.144884824752808
12.428433463555509,12.428690910339355,13.245676040649414,13.303059577941895
12.458175917833167,12.458281993865967,13.404288053512573,13.466132640838623
12.501952038374174,12.502054214477539,13.5671226978302,13.632888555526733
12.593954831486117,12.594090700149536,13.733748435974121,13.797187566757202
12.938021161841727,12.938401937484741,13.89810299873352,13.963174104690552
12.958450139174639,12.95853567123413,14.064143419265747,14.128621578216553
13.322413924053642,13.322834253311157,14.22957968711853,14.293407440185547
13.342620880614689,13.342729330062866,14.39431619644165,14.459170579910278
14.092427170755608,14.093222379684448,14.560005903244019,14.623289346694946
14.218894491288683,14.219076871871948,14.724307537078857,14.789474725723267
14.97127992571259,14.972092866897583,14.972225666046143,15.035131454467773
15.156975625969277,15.157197952270508,15.1572744846344,15.223061084747314
15.42582467890662,15.426136016845703,15.426230669021606,15.48624324798584
15.433819939403323,15.43391227722168,15.587235450744629,15.646415948867798
15.500301988462647,15.500403642654419,15.747420072555542,15.816141128540039
15.525913340757553,15.526021718978882,15.917044639587402,15.977140426635742
15.596148558130258,15.596280336380005,16.078075885772705,16.144994497299194
15.621426286474078,15.621513843536377,16.245959043502808,16.29727864265442
15.697966478033601,15.698100805282593,16.398173093795776,16.465757608413696
15.804943355282472,15.805095672607422,16.566624402999878,16.62867045402527
15.81820283458068,15.818295240402222,16.729617595672607,16.79703974723816
16.054040740006748,16.054333925247192,16.897989749908447,16.960012435913086
16.221260249052875,16.221487045288086,17.060829877853394,17.127650499343872
16.282943217027245,16.28304696083069,17.228770971298218,17.29065251350403
16.431095007344734,16.431300163269043,17.3916654586792,17.458890199661255
16.450825070080782,16.45091700553894,17.559882879257202,17.62221336364746
16.62240419847787,16.622633934020996,17.723681688308716,17.789332151412964
17.152255383480107,17.152822256088257,17.890385389328003,17.95224618911743
17.228967425568595,17.229167938232422,18.053441524505615,18.120941638946533
17.449136609820627,17.449416637420654,18.221988916397095,18.283318519592285
17.477402752624474,17.477490186691284,18.38428020477295,18.451242685317993
17.729389519066018,17.72968316078186,18.552149057388306,18.61444354057312
17.797720353026378,17.797844886779785,18.71543264389038,18.792694807052612
17.838190440382387,17.838299036026,18.893877267837524,18.95504903793335
18.014816249640308,18.015053272247314,19.055955171585083,19.112305879592896
18.018878740509738,18.018969774246216,19.213217735290527,19.275497913360596
18.37202695603601,18.372437000274658,19.37646770477295,19.442992210388184
18.37296826295015,18.373054265975952,19.54408073425293,19.60589909553528
18.59949508978771,18.599780321121216,19.706843852996826,19.77370285987854
18.66243942320379,18.66253900527954,19.874894618988037,19.93706202507019
18.928190999225464,18.928499460220337,20.037864685058594,20.11308741569519
19.583219635833963,19.583613634109497,20.21407413482666,20.278286695480347
19.64042383133945,19.64051604270935,20.37930464744568,20.442837238311768
19.812102424210355,19.812308311462402,20.54384994506836,20.61068558692932
19.991420600727267,19.991514205932617,20.711819410324097,20.772839784622192
