Gamma Time,Request Time,Receive Time,Response Time
17.449136609820627,17.44940972328186,18.099529027938843,18.153253316879272
17.477402752624474,17.477555513381958,18.254112720489502,18.32044553756714
17.729389519066018,17.72968602180481,18.421462059020996,18.47524118423462
17.797720353026378,17.797831773757935,18.576130867004395,18.631590366363525
17.838190440382387,17.838284730911255,18.73241901397705,18.786046504974365
18.014816249640308,18.015572547912598,18.88698410987854,18.94271969795227
18.018878740509738,18.01897931098938,19.04357075691223,19.096461296081543
18.37202695603601,18.372417211532593,19.197453022003174,19.26389789581299
18.37296826295015,18.373052835464478,19.364755153656006,19.42018961906433
18.59949508978771,18.599756956100464,19.520995616912842,19.575081825256348
18.66243942320379,18.662543773651123,19.67588758468628,19.729520797729492
18.928190999225464,18.928501844406128,19.83065414428711,19.88775873184204
19.583219635833963,19.583921670913696,19.988616943359375,20.040961980819702
19.64042383133945,19.64052700996399,20.141778707504272,20.20857000350952
19.812102424210355,19.812309980392456,20.309406042099,20.36142110824585
19.991420600727267,19.991639614105225,20.462363481521606,20.520742416381836
20.16126476504819,20.161470651626587,20.621623754501343,20.671338081359863
20.211748764137663,20.211821794509888,20.772181272506714,20.821181535720825
20.822205105134817,20.822859525680542,20.922090530395508,20.981398344039917
20.940729910656785,20.940892696380615,21.0824773311615,21.133074045181274
21.315421894909413,21.315831899642944,21.315921306610107,21.37403178215027
21.555869606920528,21.55617046356201,21.556264400482178,21.60816979408264
21.626473633346347,21.626585960388184,21.7090106010437,21.76781702041626
21.962658074300112,21.962791442871094,21.962894439697266,22.02134108543396
22.063661824515712,22.063815593719482,22.12225651741028,22.173957586288452
22.48956169746034,22.49003291130066,22.490134477615356,22.546204090118408
22.66366886117126,22.66386866569519,22.66394805908203,22.732905626296997
23.09063495506335,23.090792417526245,23.090885162353516,23.141518115997314
23.326511540857965,23.326807975769043,23.326913833618164,23.39338779449463
23.58489339345022,23.5851788520813,23.58528208732605,23.63626790046692
23.72405328516926,23.724234580993652,23.737128019332886,23.787298917770386
24.349146933773305,24.349823713302612,24.349934101104736,24.402405500411987
24.55570633742435,24.555958032608032,24.556055545806885,24.610862731933594
24.665985537051657,24.666149854660034,24.71167778968811,24.763880014419556
24.852466111736458,24.85269570350647,24.86471462249756,24.922829151153564
24.856342067533387,24.85642671585083,25.023640871047974,25.085877418518066
24.92812751083498,24.928234815597534,25.186889171600342,25.245206117630005
25.14399155004755,25.14424204826355,25.34600567817688,25.39680814743042
25.21251147421781,25.212623119354248,25.497699975967407,25.55590534210205
25.404986486465926,25.405222177505493,25.65683889389038,25.708518743515015
25.516978701304918,25.51712703704834,25.809369325637817,25.878596544265747
25.546093495986796,25.546196460723877,25.979512214660645,26.03040385246277
25.616938321902076,25.617054224014282,26.131327629089355,26.189445734024048
25.78571601602279,25.78593635559082,26.290528535842896,26.341068029403687
25.96446183084825,25.964693784713745,26.44201397895813,26.499817371368408
26.135277774703358,26.135491371154785,26.60060429573059,26.651949882507324
26.347079654331715,26.34733486175537,26.752862215042114,26.81151032447815
26.5582495735569,26.55850100517273,26.91238760948181,26.962581396102905
26.67117167411524,26.671311855316162,27.06367254257202,27.121515035629272
27.124898467936713,27.125381469726562,27.22242307662964,27.273197889328003
27.21653304422122,27.21664810180664,27.374189376831055,27.4432954788208
27.33102535661089,27.33116579055786,27.544161796569824,27.59427809715271
27.77600828216647,27.776482343673706,27.77659296989441,27.835439205169678
28.10418779491295,28.104543447494507,28.104628801345825,28.15821623802185
28.347591692617584,28.347860097885132,28.347954511642456,28.401875495910645
28.36871422150824,28.36878228187561,28.50277066230774,28.563235998153687
28.87257064941835,28.87309765815735,28.873177766799927,28.927743434906006
29.12309215521807,29.123372077941895,29.123465061187744,29.169986248016357
