Gamma Time,Request Time,Receive Time,Response Time
13.322413924053642,13.322816610336304,14.649831533432007,14.750110149383545
13.342620880614689,13.342710256576538,14.815651178359985,14.91594409942627
14.092427170755608,14.093221664428711,14.988258838653564,15.088570356369019
14.218894491288683,14.21904730796814,15.154205799102783,15.254476547241211
14.97127992571259,14.97205924987793,15.308705806732178,15.40898585319519
15.156975625969277,15.157191753387451,15.47309136390686,15.573370695114136
15.42582467890662,15.42613172531128,15.639427423477173,15.739701271057129
15.433819939403323,15.433900117874146,15.802054166793823,15.902373313903809
15.500301988462647,15.500404119491577,15.959721326828003,16.06006145477295
15.525913340757553,15.52598237991333,16.120396614074707,16.220685958862305
15.596148558130258,15.596246004104614,16.269768714904785,16.37006640434265
15.621426286474078,15.621498346328735,16.42924451828003,16.529542207717896
15.697966478033601,15.698076248168945,16.5892071723938,16.689502239227295
15.804943355282472,15.805190563201904,16.75593328475952,16.85621428489685
15.81820283458068,15.818272113800049,16.9191951751709,17.019532680511475
16.054040740006748,16.054330110549927,17.083340167999268,17.183643341064453
16.221260249052875,16.221497535705566,17.259945154190063,17.360247135162354
16.282943217027245,16.283037185668945,17.42122530937195,17.521558046340942
16.431095007344734,16.431270360946655,17.569416999816895,17.669745206832886
16.450825070080782,16.450900554656982,17.73047971725464,17.83077383041382
16.62240419847787,16.622608184814453,17.889601707458496,17.98991322517395
17.152255383480107,17.152820348739624,18.047990322113037,18.148289918899536
17.228967425568595,17.229077100753784,18.209378957748413,18.30966353416443
17.449136609820627,17.450811862945557,18.386702060699463,18.48703622817993
17.477402752624474,17.477476596832275,18.549157857894897,18.649468898773193
17.729389519066018,17.72966957092285,18.707502841949463,18.807841300964355
17.797720353026378,17.797839403152466,18.868956327438354,18.9692542552948
17.838190440382387,17.83828568458557,19.03615665435791,19.136473894119263
18.014816249640308,18.015031099319458,19.188482761383057,19.28881311416626
18.018878740509738,18.018946647644043,19.34359383583069,19.44392991065979
18.37202695603601,18.37240767478943,19.508275747299194,19.60864520072937
18.37296826295015,18.373035430908203,19.67130136489868,19.771617650985718
18.59949508978771,18.599771976470947,19.818443298339844,19.918758392333984
18.66243942320379,18.662546157836914,19.979060173034668,20.079342365264893
18.928190999225464,18.928493976593018,20.126580953598022,20.226850986480713
19.583219635833963,19.58391261100769,20.28705358505249,20.387344121932983
19.64042383133945,19.640504121780396,20.4463849067688,20.546723127365112
19.812102424210355,19.812299251556396,20.59472131729126,20.69503355026245
19.991420600727267,19.991657257080078,20.75653338432312,20.8569016456604
20.16126476504819,20.161481380462646,20.904932498931885,21.00525665283203
20.211748764137663,20.21184802055359,21.066497087478638,21.166834115982056
20.822205105134817,20.822852849960327,21.213504552841187,21.313794374465942
20.940729910656785,20.94088077545166,21.364899158477783,21.465210914611816
21.315421894909413,21.31584072113037,21.533344268798828,21.63368272781372
21.555869606920528,21.556156158447266,21.68464946746826,21.784964084625244
21.626473633346347,21.626591205596924,21.84288215637207,21.943190336227417
21.962658074300112,21.963057279586792,22.023927927017212,22.124245643615723
22.063661824515712,22.063802480697632,22.18288564682007,22.283221006393433
22.48956169746034,22.49003267288208,22.53703808784485,22.63737726211548
22.66366886117126,22.66387677192688,22.71434497833252,22.81465172767639
23.09063495506335,23.091129302978516,23.151854038238525,23.25218415260315
23.326511540857965,23.326800107955933,23.397695541381836,23.498026847839355
23.58489339345022,23.585206270217896,23.654985189437866,23.755297660827637
23.72405328516926,23.72424554824829,23.817322492599487,23.917640447616577
24.349146933773305,24.34984827041626,24.412455320358276,24.512762308120728
24.55570633742435,24.555960655212402,24.61502766609192,24.71538996696472
24.665985537051657,24.666148900985718,24.783152103424072,24.883464336395264
24.852466111736458,24.852737426757812,24.94465446472168,25.045003414154053
24.856342067533387,24.856444358825684,25.102887392044067,25.203203201293945
24.92812751083498,24.928248167037964,25.26266384124756,25.36301302909851
25.14399155004755,25.144245386123657,25.422462224960327,25.522791385650635
25.21251147421781,25.2126305103302,25.582458019256592,25.68281102180481
25.404986486465926,25.405216217041016,25.74148154258728,25.8418185710907
25.516978701304918,25.517154693603516,25.90309190750122,26.003430604934692
25.546093495986796,25.54618811607361,26.070868015289307,26.171202659606934
25.616938321902076,25.61705994606018,26.22292685508728,26.32325577735901
25.78571601602279,25.78592038154602,26.388437032699585,26.488752603530884
25.96446183084825,25.96467661857605,26.552149772644043,26.652531147003174
26.135277774703358,26.135483503341675,26.715975284576416,26.816287994384766
26.347079654331715,26.347339630126953,26.883463382720947,26.983771085739136
26.5582495735569,26.55849289894104,27.036040544509888,27.136394500732422
26.67117167411524,26.671331882476807,27.193527936935425,27.29383158683777
27.124898467936713,27.125386238098145,27.355658054351807,27.455984592437744
27.21653304422122,27.216655254364014,27.52277183532715,27.623080253601074
27.33102535661089,27.331162929534912,27.675406455993652,27.77571415901184
27.77600828216647,27.7765154838562,27.84269118309021,27.942975997924805
28.10418779491295,28.10506010055542,28.17022395133972,28.270527362823486
28.347591692617584,28.347901821136475,28.399598121643066,28.499911069869995
28.36871422150824,28.368808269500732,28.562482833862305,28.662768840789795
28.87257064941835,28.873673677444458,28.935443878173828,29.035762786865234
29.12309215521807,29.124051094055176,29.182772159576416,29.28306007385254
